6/10/2015	6:50:48 AM	2.73	0.00	4.17	21.20	49.5	Running	Auto	17.5	30.5	31.5	77.9	13218.8	94.7	299	77.00	73	0.86
6/10/2015	7:20:50 AM	2.73	0.00	4.17	21.50	50.3	Running	Auto	17.5	30.6	31.7	77.9	13219.3	93.9	298	76.00	70	0.86
6/10/2015	7:51:00 AM	2.71	0.00	4.17	21.50	50.3	Running	Auto	17.3	30.5	31.5	78.0	13219.8	95.1	299	76.00	67	0.86
6/10/2015	8:21:02 AM	2.73	0.00	4.17	21.80	51.2	Running	Auto	17.1	30.9	31.6	78.2	13220.3	94.1	298	78.00	90	0.87
6/10/2015	8:51:02 AM	2.72	0.00	4.17	21.80	51.2	Running	Auto	17.3	31.1	31.9	78.1	13220.8	95.4	300	79.00	87	0.87
6/10/2015	9:21:04 AM	2.72	0.00	4.17	22.30	52.6	Running	Auto	16.5	30.3	31.3	77.8	13221.3	95.1	298	79.00	84	0.86
6/10/2015	9:51:04 AM	2.71	0.00	4.17	22.30	52.6	Running	Auto	16.5	31.5	31.4	77.9	13221.8	95.2	299	78.00	82	0.86
6/10/2015	10:21:06 AM	2.71	0.00	4.16	22.60	53.4	Running	Auto	16.5	30.6	31.2	77.7	13222.3	95.0	298	78.00	79	0.86
6/10/2015	10:51:16 AM	2.70	0.00	4.17	22.60	53.4	Running	Auto	16.7	30.5	31.2	77.9	13222.8	94.4	298	77.00	76	0.86
6/10/2015	11:21:18 AM	2.71	0.00	4.16	23.00	54.6	Running	Auto	16.5	30.5	31.2	77.9	13223.3	95.3	299	76.00	78	0.86
6/10/2015	11:51:28 AM	2.71	0.00	4.17	23.00	54.6	Running	Auto	16.7	30.6	31.4	78.2	13223.9	94.8	298	78.00	87	0.87
6/10/2015	12:21:30 PM	2.71	0.00	4.16	23.30	55.4	Running	Auto	16.7	30.6	31.3	78.1	13224.4	94.6	299	78.00	84	0.86
6/10/2015	12:51:40 PM	2.71	0.00	4.17	23.30	55.4	Running	Auto	16.7	30.6	31.4	78.2	13224.9	94.5	297	78.00	81	0.86
6/10/2015	1:21:42 PM	2.71	0.00	4.16	23.70	56.6	Running	Auto	16.7	30.9	31.5	78.1	13225.4	94.1	298	78.00	78	0.86
6/10/2015	1:51:52 PM	2.70	0.00	4.16	23.70	56.6	Running	Auto	16.6	30.7	31.4	78.1	13225.9	93.8	298	77.00	76	0.86
6/10/2015	2:21:54 PM	2.71	0.00	4.16	24.10	57.7	Running	Auto	16.4	30.1	31.1	77.9	13226.4	93.8	298	77.00	73	0.86
6/10/2015	2:52:04 PM	2.70	0.00	4.17	24.10	57.7	Running	Auto	16.4	29.9	30.8	77.8	13226.9	94.3	298	76.00	70	0.86
6/10/2015	3:22:05 PM	2.70	0.00	4.16	24.40	58.6	Running	Auto	16.5	29.7	30.8	78.0	13227.4	94.5	297	76.00	67	0.86
6/10/2015	3:52:05 PM	2.70	0.00	4.17	24.40	58.6	Running	Auto	16.4	29.7	30.6	78.0	13227.9	93.9	298	76.00	65	0.86
6/10/2015	4:22:07 PM	2.70	0.00	4.16	24.80	59.8	Running	Auto	16.4	29.6	30.6	77.8	13228.4	94.4	298	76.00	62	0.86
6/10/2015	4:52:07 PM	2.69	0.00	4.16	24.80	59.8	Running	Auto	16.7	29.8	30.6	77.9	13228.9	93.8	298	76.00	60	0.86
6/10/2015	5:22:09 PM	2.69	0.00	4.16	25.20	60.9	Running	Auto	16.7	29.5	30.8	78.1	13229.4	94.4	298	76.00	57	0.86
6/10/2015	5:52:09 PM	2.70	0.00	4.17	25.20	60.9	Running	Auto	16.6	29.5	30.5	77.9	13229.9	93.6	297	76.00	54	0.86
6/10/2015	6:22:11 PM	3.68	0.00	4.26	25.40	61.5	Running	Auto	16.6	29.9	30.8	78.2	13230.4	93.8	299	76.00	51	0.88
6/10/2015	6:52:11 PM	3.61	0.00	4.23	25.40	61.5	Running	Auto	16.7	29.8	30.8	78.0	13230.9	93.7	298	76.00	49	0.88
6/10/2015	7:22:13 PM	3.55	0.00	4.21	25.60	62.1	Running	Auto	16.5	29.4	30.3	77.9	13231.4	94.0	297	76.00	46	0.88
6/10/2015	7:52:13 PM	2.76	0.00	4.13	25.60	62.1	Running	Auto	16.9	29.4	30.6	77.0	13231.9	95.2	293	76.00	76	0.92
6/10/2015	8:22:15 PM	2.94	0.00	4.17	26.10	63.5	Running	Auto	16.7	29.4	30.5	77.9	13232.4	93.8	297	76.00	75	0.88
